239,89,165,174
236,100,154,170
247,104,143,153
243,109,145,158
241,105,149,162
242,103,151,161
247,105,145,154
242,104,153,161
245,107,147,158
244,106,149,158
240,106,155,164
242,114,145,155
244,114,140,150
244,110,142,152
230,72,175,194
235,106,133,139
207,94,168,173
194,48,214,217
222,55,203,191
251,56,173,189
235,38,202,245
188,46,251,304
197,115,289,365
189,136,310,344
191,156,315,324
199,172,317,308
203,194,316,286
208,222,309,258
211,246,296,234
215,268,290,212
211,288,300,192
209,302,306,178
206,314,313,166
196,320,330,160
191,326,345,154
186,328,355,152
181,330,362,150
181,330,367,150
179,330,370,150
176,328,374,152
171,324,374,156
165,320,377,160
157,318,381,162
149,314,388,166
258,130,175,179
246,125,191,197
222,72,231,256
230,125,205,213
214,123,212,216
193,81,261,279
173,24,310,355
142,0,364,441
188,130,222,230
172,99,274,293
144,73,331,368
173,130,235,239
154,107,282,295
132,83,342,367
100,110,407,370
64,106,474,374
