118,56,100,100
117,55,100,100
119,55,99,99
120,57,98,98
117,55,102,102
118,56,101,101
118,56,101,101
118,55,101,101
119,56,100,100
118,55,103,103
118,56,100,100
118,57,99,99
118,56,101,101
116,55,104,104
117,55,104,104
117,55,104,104
115,54,107,107
116,55,104,104
117,55,104,104
116,55,104,104
116,55,105,105
116,56,103,103
116,56,104,104
117,56,102,102
116,56,103,103
116,55,105,105
115,55,106,106
117,55,104,104
116,54,107,107
119,57,102,102
120,57,101,101
120,56,103,103
122,57,102,102
123,56,104,104
125,56,104,104
125,54,105,105
126,55,105,105
128,55,104,104
129,56,103,103
130,54,108,108
132,55,105,105
133,55,104,104
136,55,106,106
138,56,104,104
141,54,105,105
142,55,105,105
144,54,108,108
146,54,106,106
147,53,108,108
148,54,107,107
151,55,106,106
150,52,112,112
153,54,107,107
154,55,106,106
157,53,105,105
155,50,113,113
159,52,109,109
160,54,106,106
160,53,110,110
164,54,105,105
164,52,107,107
166,52,107,107
166,52,106,106
167,52,109,109
169,52,109,109
172,52,108,108
174,54,104,104
177,54,106,106
179,55,103,103
180,56,104,104
184,56,103,103
183,54,104,104
183,53,111,111
185,52,109,109
188,55,105,105
187,53,109,109
190,55,106,106
191,54,105,105
192,55,105,105
193,53,108,108
193,52,110,110
195,54,106,106
195,54,107,107
196,54,109,109
199,56,103,103
198,55,107,107
198,55,107,107
196,53,111,111
198,55,107,107
201,56,102,102
200,56,105,105
201,57,104,104
201,55,106,106
202,56,104,104
203,56,104,104
200,56,106,106
202,57,103,103
199,56,107,107
200,57,103,103
195,55,109,109
197,56,104,104
198,57,104,104
194,55,106,106
193,55,107,107
191,55,107,107
189,55,105,105
186,53,109,109
186,55,107,107
184,55,103,103
182,55,104,104
182,55,104,104
179,54,107,107
178,55,105,105
174,55,104,104
172,54,105,105
168,52,110,110
165,53,106,106
162,53,107,107
161,54,104,104
158,53,107,107
156,54,107,107
155,54,104,104
151,52,108,108
152,54,102,102
146,54,108,108
145,54,106,106
144,56,102,102
142,55,102,102
141,57,101,101
137,54,106,106
138,57,101,101
135,55,103,103
134,55,103,103
134,55,102,102
134,55,102,102
132,56,102,102
130,56,103,103
130,55,103,103
130,55,101,101
128,55,101,101
127,56,102,102
126,56,102,102
125,55,103,103
124,53,104,104
123,53,105,105
124,55,101,101
124,56,101,101
123,54,104,104
123,56,101,101
122,54,102,102
121,54,103,103
120,53,106,106
121,54,104,104
120,54,105,105
120,54,104,104
119,53,103,103
118,53,104,104
116,53,106,106
116,53,106,106
117,55,103,103
116,55,103,103
115,55,105,105
111,53,106,106
111,55,103,103
109,56,105,105
108,54,104,104
107,55,105,105
106,55,107,107
105,58,103,103
102,55,107,107
101,56,106,106
100,58,103,103
98,58,104,104
95,57,103,103
94,58,104,104
92,58,104,104
89,58,104,104
87,58,105,105
86,59,103,103
85,61,102,102
83,60,101,101
79,59,105,105
79,58,105,105
79,59,103,103
76,58,105,105
74,58,105,105
73,59,105,105
70,59,104,104
67,58,107,107
66,58,106,106
63,58,107,107
62,58,108,108
58,58,110,110
57,60,108,108
56,60,108,108
53,59,109,109
52,62,107,107
49,59,110,110
48,60,111,111
44,57,115,115
43,60,112,112
41,58,115,115
40,61,112,112
38,59,115,115
36,61,115,115
35,62,113,113
34,62,113,113
33,62,113,113
32,63,114,114
32,63,112,112
30,64,113,113
26,63,115,115
23,64,116,116
24,62,116,116
24,64,115,115
24,63,115,115
21,62,118,118
22,63,116,116
22,64,116,116
22,64,116,116
22,64,116,116
22,63,117,117
23,64,117,117
24,64,115,115
27,65,113,113
27,64,114,114
28,63,116,116
30,64,114,114
31,63,115,115
31,62,116,116
35,64,112,112
35,64,112,112
35,62,116,116
39,66,111,111
42,65,108,108
44,62,112,112
47,62,110,110
48,61,113,113
51,61,112,112
52,60,113,113
55,60,114,114
57,60,112,112
58,59,115,115
61,59,112,112
64,59,110,110
67,61,108,108
69,59,110,110
70,57,113,113
72,56,113,113
74,58,110,110
79,59,110,110
80,58,109,109
83,59,107,107
84,59,109,109
86,58,107,107
86,58,108,108
89,56,109,109
92,59,105,105
93,57,108,108
100,59,105,105
99,54,111,111
104,59,104,104
105,58,107,107
106,55,109,109
107,56,109,109
111,58,105,105
111,57,106,106
113,55,108,108
115,56,107,107
116,56,107,107
117,57,104,104
116,53,109,109
119,55,105,105
119,55,109,109
119,53,108,108
122,55,105,105
119,53,110,110
120,52,110,110
121,53,107,107
121,54,106,106
122,55,106,106
123,56,105,105
123,55,105,105
123,57,106,106
123,56,105,105
122,55,107,107
122,55,107,107
123,57,105,105
123,57,104,104
123,57,105,105
124,57,104,104
123,54,106,106
123,53,106,106
123,53,106,106
123,54,104,104
121,52,107,107
122,52,102,102
120,50,106,106
119,49,106,106
118,46,109,109
119,47,105,105
121,48,102,102
119,44,105,105
118,44,106,106
118,44,106,106
118,42,107,107
118,42,104,104
116,39,106,106
116,39,104,104
115,37,105,105
114,35,108,108
114,36,105,105
114,35,106,106
115,33,106,106
113,31,107,107
113,31,106,106
113,29,108,108
113,30,107,107
113,30,105,105
110,26,110,110
109,26,108,108
109,25,109,109
108,22,110,110
108,22,111,111
107,22,111,111
107,21,109,109
106,21,109,109
107,23,106,106
105,20,110,110
106,20,109,109
105,19,109,109
107,21,107,107
106,21,107,107
106,20,109,109
106,21,108,108
105,23,107,107
105,22,109,109
106,23,108,108
105,23,109,109
104,22,112,112
106,27,107,107
106,27,108,108
106,28,107,107
107,29,106,106
106,30,107,107
105,31,108,108
105,30,109,109
104,32,110,110
105,34,111,111
104,34,112,112
103,35,112,112
103,35,112,112
104,39,109,109
105,39,109,109
103,41,111,111
102,42,112,112
104,45,108,108
103,44,112,112
103,47,112,112
104,49,109,109
102,49,110,110
104,52,108,108
104,54,107,107
103,53,109,109
104,57,108,108
101,55,112,112
101,56,111,111
102,58,110,110
101,59,113,113
101,61,113,113
100,61,115,115
99,61,118,118
99,62,117,117
101,66,114,114
100,66,114,114
100,66,114,114
101,69,114,114
101,70,114,114
100,73,114,114
99,73,118,118
99,77,117,117
100,77,116,116
99,81,113,113
98,81,116,116
98,84,114,114
97,85,113,113
96,87,114,114
95,87,115,115
96,88,114,114
95,89,113,113
94,90,114,114
94,92,113,113
94,92,113,113
94,93,113,113
94,93,112,112
94,93,114,114
94,92,114,114
94,94,114,114
93,94,114,114
92,93,115,115
93,94,113,113
93,93,112,112
93,92,115,115
94,92,111,111
94,93,109,109
93,90,112,112
93,89,113,113
93,88,114,114
92,87,114,114
92,86,113,113
94,86,111,111
92,83,114,114
92,84,114,114
91,81,116,116
93,82,113,113
92,80,114,114
93,78,114,114
94,77,112,112
93,76,113,113
93,75,114,114
94,74,111,111
94,74,112,112
94,72,111,111
94,73,110,110
95,73,108,108
94,71,110,110
93,71,110,110
91,67,113,113
91,65,115,115
93,65,110,110
93,63,112,112
93,61,110,110
93,62,111,111
93,60,112,112
92,58,115,115
92,58,112,112
91,55,114,114
93,58,111,111
91,54,113,113
92,53,112,112
94,54,109,109
93,52,112,112
93,52,112,112
94,51,110,110
94,50,109,109
95,50,109,109
95,50,108,108
95,50,108,108
96,50,106,106
94,50,109,109
96,50,108,108
95,51,106,106
95,50,108,108
96,50,107,107
97,51,106,106
97,51,107,107
97,50,107,107
96,50,108,108
97,51,107,107
96,50,108,108
96,50,107,107
96,49,108,108
97,50,106,106
98,51,105,105
97,50,105,105
97,50,107,107
97,51,107,107
98,51,106,106
99,53,104,104
99,52,104,104
99,52,105,105
99,51,105,105
98,50,106,106
99,50,108,108
101,51,107,107
101,52,105,105
101,52,105,105
101,52,105,105
102,54,103,103
101,54,105,105
100,53,105,105
103,55,102,102
102,54,105,105
102,54,106,106
101,53,108,108
103,54,103,103
103,54,105,105
103,54,104,104
105,56,101,101
103,54,104,104
104,55,103,103
104,54,103,103
105,56,101,101
104,53,105,105
105,55,102,102
105,55,102,102
105,55,102,102
103,53,106,106
105,56,102,102
104,54,103,103
105,54,101,101
104,54,103,103
104,54,104,104
104,55,102,102
104,54,104,104
102,52,106,106
103,53,104,104
101,52,107,107
103,55,104,104
103,54,104,104
103,53,104,104
102,54,104,104
103,54,104,104
102,53,106,106
104,55,102,102
101,52,108,108
102,52,107,107
101,50,110,110
103,51,108,108
102,51,109,109
102,50,110,110
102,49,111,111
103,50,111,111
102,47,115,115
103,50,112,112
103,49,114,114
104,48,113,113
106,51,109,109
105,49,111,111
105,46,119,119
105,48,114,114
106,46,117,117
107,47,114,114
106,45,115,115
105,45,119,119
107,46,117,117
106,47,117,117
109,47,114,114
111,47,117,117
109,47,117,117
107,45,122,122
112,49,114,114
109,44,122,122
111,46,119,119
111,46,119,119
112,48,116,116
113,47,115,115
110,45,120,120
111,44,119,119
113,45,120,120
111,44,120,120
111,44,120,120
111,44,120,120
