0,0,0,0
0,0,0,0
92,122,52,52
93,122,52,52
90,121,52,52
92,121,52,52
149,68,76,76
94,122,50,50
89,119,55,55
91,123,50,50
84,120,57,57
88,123,55,55
82,121,59,59
89,125,50,50
83,122,58,58
40,90,116,116
85,126,52,52
88,124,52,52
41,81,125,125
42,78,125,125
93,115,52,52
95,114,52,52
96,113,52,52
98,115,52,52
99,117,52,52
98,118,52,52
96,118,52,52
95,119,52,52
93,120,52,52
91,120,52,52
87,117,52,52
85,116,52,52
83,114,52,52
82,113,52,52
81,113,52,52
61,103,78,78
62,105,72,72
69,109,64,64
74,111,61,61
79,114,56,56
80,114,58,58
84,117,53,53
92,118,52,52
94,118,52,52
147,80,58,58
144,80,58,58
142,79,58,58
142,78,58,58
141,78,58,58
144,84,55,55
142,82,55,55
143,81,55,55
142,80,55,55
142,81,55,55
142,82,55,55
139,84,55,55
138,85,55,55
138,85,55,55
137,84,55,55
138,81,55,55
141,78,55,55
143,74,55,55
108,114,46,46
105,113,50,50
103,113,48,48
102,112,48,48
98,112,52,52
98,115,49,49
96,115,52,52
95,116,53,53
96,118,52,52
96,118,52,52
94,117,52,52
98,117,51,51
98,116,51,51
100,114,50,50
98,112,50,50
99,110,52,52
97,110,52,52
96,111,51,51
95,112,51,51
94,112,51,51
177,84,50,50
93,112,50,50
94,112,49,49
94,114,47,47
95,113,46,46
95,113,49,49
94,111,50,50
93,111,50,50
90,114,48,48
88,113,48,48
89,112,48,48
91,114,48,48
93,117,48,48
94,118,48,48
96,119,48,48
97,119,48,48
97,118,48,48
99,118,48,48
102,118,48,48
102,115,48,48
157,85,52,52
158,84,52,52
157,84,52,52
154,83,52,52
155,82,52,52
219,58,51,51
217,58,52,52
214,58,52,52
212,61,52,52
205,42,52,52
206,43,52,52
203,41,52,52
181,81,58,58
184,81,58,58
185,77,62,62
186,80,60,60
190,85,53,53
192,88,49,49
189,84,57,57
191,89,54,54
195,96,49,49
195,93,55,55
195,95,52,52
191,88,57,57
188,82,62,62
182,76,66,66
179,73,66,66
176,69,66,66
174,65,66,66
179,83,48,48
176,84,48,48
171,86,48,48
166,87,48,48
162,87,48,48
160,88,48,48
156,87,48,48
155,86,48,48
158,81,53,53
157,80,53,53
156,80,53,53
156,79,53,53
157,78,53,53
158,77,53,53
159,78,53,53
158,78,53,53
156,76,53,53
157,75,53,53
158,74,53,53
175,82,57,57
179,82,57,57
