-45,-46,100,100
-27,-35,100,100
14,-9,99,99
73,27,98,98
120,56,102,102
150,76,101,101
162,83,101,101
163,83,101,101
159,81,100,100
149,74,103,103
142,71,100,100
134,66,99,99
127,61,101,101
121,58,104,104
118,56,104,104
117,55,104,104
114,53,107,107
114,54,104,104
115,54,104,104
115,54,104,104
114,53,105,105
115,55,103,103
114,55,104,104
116,56,102,102
115,55,103,103
114,54,105,105
114,54,106,106
116,55,104,104
115,53,107,107
118,56,102,102
119,56,101,101
119,55,103,103
121,56,102,102
122,55,104,104
125,56,104,104
125,54,105,105
126,54,105,105
129,54,104,104
130,55,103,103
130,53,108,108
133,54,105,105
134,55,104,104
136,54,106,106
139,55,104,104
141,54,105,105
143,54,105,105
145,53,108,108
148,54,106,106
149,53,108,108
150,53,107,107
152,54,106,106
151,51,112,112
155,54,107,107
156,54,106,106
158,53,105,105
155,49,113,113
159,51,109,109
162,53,106,106
161,52,110,110
165,54,105,105
165,52,107,107
166,51,107,107
167,51,106,106
167,50,109,109
169,51,109,109
172,51,108,108
175,53,104,104
177,53,106,106
180,54,103,103
181,55,104,104
184,56,103,103
185,54,104,104
183,52,111,111
186,52,109,109
189,54,105,105
188,52,109,109
191,54,106,106
192,54,105,105
193,54,105,105
193,52,108,108
194,51,110,110
196,53,106,106
196,53,107,107
196,53,109,109
199,55,103,103
198,54,107,107
198,54,107,107
196,52,111,111
198,54,107,107
201,56,102,102
200,55,105,105
201,56,104,104
201,55,106,106
202,56,104,104
203,56,104,104
201,55,106,106
202,56,103,103
199,55,107,107
200,56,103,103
195,54,109,109
196,56,104,104
196,56,104,104
194,55,106,106
192,54,107,107
190,54,107,107
188,54,105,105
184,52,109,109
183,53,107,107
182,54,103,103
180,54,104,104
179,54,104,104
176,53,107,107
175,54,105,105
173,54,104,104
170,53,105,105
165,51,110,110
164,53,106,106
159,52,107,107
158,53,104,104
154,52,107,107
152,52,107,107
152,54,104,104
148,52,108,108
149,54,102,102
143,52,108,108
142,54,106,106
142,56,102,102
139,55,102,102
138,56,101,101
134,54,106,106
135,56,101,101
132,55,103,103
131,54,103,103
