244,26,69,69
242,25,71,71
243,25,70,70
243,24,70,70
245,27,67,67
166,33,104,104
129,45,107,107
176,54,67,67
196,47,66,66
208,40,69,69
162,33,105,105
195,44,70,70
155,35,105,105
188,47,70,70
199,42,70,70
207,37,72,72
216,35,70,70
221,32,72,72
223,28,76,76
229,28,72,72
233,27,72,72
235,26,72,72
237,25,72,72
240,25,70,70
242,24,70,70
206,17,99,99
190,25,95,95
171,28,101,101
195,41,70,70
201,37,72,72
207,35,72,72
212,33,72,72
217,32,72,72
221,30,72,72
226,30,70,70
231,31,66,66
232,28,70,70
233,26,72,72
236,27,69,69
234,23,76,76
239,25,70,70
240,25,70,70
241,24,70,70
242,24,70,70
246,26,65,65
245,24,68,68
246,24,68,68
246,24,68,68
248,25,65,65
205,12,107,107
227,30,69,69
230,30,68,68
193,20,101,101
213,34,70,70
218,33,68,68
220,31,70,70
224,31,68,68
226,30,69,69
229,29,69,69
232,29,68,68
233,27,70,70
235,27,69,69
237,27,68,68
238,26,69,69
239,26,69,69
240,25,69,69
241,25,69,69
243,25,68,68
244,26,66,66
244,25,68,68
244,25,68,68
245,25,68,68
245,25,68,68
245,25,68,68
246,25,68,68
245,24,69,69
246,25,68,68
246,25,68,68
247,26,65,65
245,24,69,69
247,26,66,66
245,24,69,69
247,26,65,65
245,24,69,69
245,25,68,68
246,25,67,67
246,26,66,66
244,24,69,69
245,25,68,68
244,25,68,68
245,26,66,66
244,25,68,68
244,25,68,68
244,25,68,68
244,25,68,68
243,24,69,69
243,25,69,69
243,25,69,69
243,25,69,69
243,25,69,69
243,25,69,69
243,25,69,69
243,25,69,69
243,25,69,69
245,27,65,65
244,26,66,66
243,26,68,68
241,24,72,72
245,27,65,65
243,25,69,69
242,25,70,70
242,24,71,71
243,25,69,69
243,25,69,69
243,25,69,69
243,25,68,68
243,25,69,69
243,25,68,68
243,25,68,68
243,25,68,68
242,24,70,70
243,25,68,68
243,25,68,68
242,24,70,70
239,21,76,76
243,25,69,69
243,25,69,69
243,24,70,70
243,24,70,70
243,25,69,69
244,25,68,68
243,25,69,69
244,25,68,68
244,25,68,68
244,26,67,67
243,25,69,69
245,26,66,66
243,25,68,68
243,25,69,69
243,25,69,69
242,25,69,69
242,24,70,70
242,25,69,69
241,24,70,70
242,24,70,70
241,24,70,70
241,23,71,71
241,24,70,70
241,24,70,70
241,24,70,70
242,25,69,69
240,23,72,72
242,25,69,69
240,23,72,72
242,25,69,69
242,25,69,69
242,25,69,69
241,24,70,70
242,25,68,68
241,24,70,70
242,25,68,68
240,24,71,71
241,25,69,69
241,24,70,70
241,24,70,70
242,25,68,68
242,25,68,68
241,24,70,70
242,24,70,70
242,24,70,70
241,24,71,71
242,24,70,70
242,25,69,69
242,24,70,70
242,24,70,70
243,25,68,68
243,25,68,68
242,25,69,69
243,25,68,68
241,24,71,71
243,25,68,68
242,25,69,69
242,25,69,69
243,25,68,68
243,25,68,68
243,25,68,68
242,24,69,69
243,25,68,68
242,24,69,69
242,24,69,69
242,24,69,69
242,25,68,68
242,24,69,69
242,24,69,69
243,25,68,68
242,25,69,69
241,24,71,71
242,25,69,69
243,25,69,69
242,24,70,70
243,25,69,69
242,24,70,70
241,23,72,72
211,18,96,96
225,29,72,72
227,29,71,71
229,29,70,70
230,28,70,70
232,29,68,68
234,28,68,68
234,27,69,69
236,27,68,68
236,26,70,70
237,26,70,70
238,26,69,69
239,26,69,69
240,26,68,68
239,25,70,70
240,25,69,69
240,25,70,70
240,24,71,71
241,25,69,69
241,25,70,70
241,25,70,70
241,24,70,70
240,23,72,72
242,26,68,68
241,25,69,69
241,25,70,70
240,24,70,70
240,24,70,70
240,24,70,70
240,24,70,70
202,20,97,97
189,32,86,86
172,36,89,89
162,41,86,86
151,44,88,88
142,46,89,89
133,46,94,94
131,52,86,86
126,53,86,86
122,54,86,86
118,56,86,86
113,57,86,86
94,39,124,124
111,59,86,86
105,53,98,98
104,53,98,98
109,59,86,86
107,58,89,89
108,59,86,86
106,57,89,89
103,58,89,89
100,59,89,89
97,60,89,89
94,61,89,89
91,62,89,89
88,63,89,89
85,64,89,89
82,65,89,89
79,66,89,89
76,67,89,89
73,68,89,89
70,69,89,89
67,70,89,89
64,71,89,89
61,72,89,89
58,73,89,89
55,74,89,89
52,75,89,89
49,76,89,89
46,77,89,89
43,78,89,89
40,79,89,89
37,79,89,89
34,80,89,89
93,62,86,86
104,58,86,86
108,56,86,86
105,50,98,98
113,56,84,84
95,37,124,124
114,55,86,86
114,55,86,86
117,57,82,82
117,57,82,82
113,52,92,92
115,53,89,89
115,53,90,90
146,56,70,70
165,51,68,68
178,44,72,72
192,41,70,70
202,36,72,72
213,34,70,70
221,31,70,70
228,28,72,72
235,27,70,70
240,25,69,69
245,24,70,70
248,22,70,70
251,22,70,70
255,22,67,67
256,21,69,69
256,19,71,71
258,20,69,69
259,19,70,70
256,16,76,76
259,18,71,71
260,19,70,70
261,20,68,68
260,19,69,69
258,18,72,72
259,20,69,69
257,18,72,72
257,19,70,70
255,18,72,72
255,19,71,71
255,20,69,69
255,21,68,68
255,21,68,68
252,19,72,72
252,20,70,70
251,21,70,70
250,20,72,72
249,20,72,72
249,21,70,70
249,21,70,70
249,22,69,69
247,21,72,72
246,21,72,72
246,21,72,72
247,22,70,70
245,21,72,72
243,20,76,76
244,22,72,72
243,21,73,73
244,23,70,70
244,23,70,70
243,22,72,72
244,23,70,70
244,23,70,70
243,24,70,70
243,24,70,70
242,23,72,72
243,24,70,70
243,24,70,70
243,24,70,70
243,24,70,70
242,23,72,72
242,23,72,72
242,24,70,70
242,24,70,70
242,24,70,70
242,24,70,70
242,24,70,70
242,24,70,70
242,24,70,70
242,24,70,70
242,24,70,70
242,24,70,70
241,24,70,70
240,23,72,72
240,23,72,72
241,24,70,70
240,23,72,72
241,24,70,70
241,24,70,70
241,23,72,72
242,24,70,70
244,26,66,66
242,24,70,70
245,26,66,66
242,24,70,70
245,27,66,66
245,27,66,66
246,27,66,66
243,25,70,70
243,25,70,70
246,28,65,65
246,27,66,66
243,25,70,70
243,25,70,70
245,27,66,66
246,28,65,65
243,25,70,70
245,27,66,66
243,25,70,70
247,29,63,63
246,27,66,66
243,25,70,70
245,27,66,66
246,28,65,65
243,25,70,70
243,25,70,70
242,25,70,70
245,27,66,66
246,28,65,65
246,27,66,66
246,27,66,66
246,27,66,66
247,27,66,66
244,25,70,70
243,25,70,70
246,27,66,66
246,27,66,66
243,25,70,70
246,27,66,66
246,27,66,66
246,27,66,66
247,27,66,66
244,25,70,70
246,27,66,66
246,27,66,66
244,25,70,70
243,25,70,70
243,25,70,70
242,25,70,70
245,28,65,65
246,28,65,65
245,27,66,66
243,25,70,70
246,28,65,65
246,27,66,66
246,27,66,66
243,25,70,70
243,25,70,70
243,25,70,70
242,25,70,70
242,25,70,70
242,25,70,70
241,25,70,70
241,25,70,70
241,25,70,70
241,25,70,70
205,39,72,72
210,38,70,70
213,36,70,70
216,35,70,70
222,36,66,66
222,33,70,70
225,32,70,70
227,31,70,70
231,32,66,66
231,29,70,70
235,31,66,66
234,28,70,70
239,31,63,63
240,29,66,66
241,29,66,66
240,26,70,70
243,28,66,66
244,28,65,65
242,26,70,70
246,29,63,63
246,28,65,65
243,25,70,70
243,25,70,70
246,27,66,66
244,25,70,70
243,25,70,70
243,24,70,70
246,26,66,66
244,24,70,70
243,24,70,70
246,26,66,66
244,24,70,70
246,26,66,66
244,24,70,70
246,26,66,66
247,27,66,66
244,24,70,70
244,24,70,70
246,27,66,66
244,24,70,70
243,24,70,70
243,24,70,70
245,27,66,66
246,27,66,66
243,25,70,70
246,27,65,65
246,27,66,66
244,25,70,70
246,27,66,66
247,28,65,65
247,28,65,65
244,25,70,70
243,25,70,70
246,27,66,66
246,27,66,66
244,25,70,70
243,25,70,70
243,25,70,70
245,27,66,66
243,25,70,70
242,25,70,70
242,25,70,70
242,25,70,70
242,25,70,70
243,25,69,69
245,27,66,66
242,25,70,70
244,27,66,66
242,25,70,70
244,27,66,66
245,27,66,66
245,27,67,67
243,25,70,70
242,25,70,70
242,25,70,70
245,28,65,65
245,27,66,66
242,25,70,70
245,27,66,66
242,25,70,70
242,25,70,70
246,29,63,63
245,27,66,66
243,25,70,70
245,27,66,66
245,27,67,67
246,28,65,65
246,28,65,65
243,25,70,70
246,28,65,65
246,28,66,66
244,25,70,70
247,29,63,63
246,27,66,66
248,29,63,63
246,27,66,66
247,27,66,66
247,28,65,65
246,27,66,66
244,25,70,70
246,27,66,66
246,27,66,66
247,28,65,65
246,27,66,66
244,25,70,70
243,25,70,70
243,25,70,70
245,27,66,66
246,28,65,65
245,27,66,66
246,28,65,65
247,29,63,63
243,25,70,70
245,27,66,66
243,25,70,70
245,27,66,66
245,27,66,66
246,28,65,65
243,25,70,70
243,25,70,70
243,25,70,70
243,25,70,70
242,25,70,70
242,25,70,70
246,28,65,65
243,25,70,70
242,25,70,70
245,27,65,65
242,25,70,70
245,28,65,65
245,28,65,65
242,25,70,70
245,28,65,65
246,28,65,65
247,29,63,63
246,28,65,65
246,28,65,65
247,28,65,65
247,28,65,65
244,26,70,70
246,28,65,65
246,28,66,66
243,25,70,70
246,28,65,65
246,28,65,65
246,28,66,66
246,28,66,66
247,28,65,65
247,28,66,66
247,28,65,65
247,28,66,66
246,27,67,67
244,26,70,70
244,26,70,70
244,26,70,70
245,26,69,69
247,28,65,65
247,28,66,66
248,29,64,64
247,28,66,66
248,29,63,63
248,29,63,63
244,25,70,70
247,28,65,65
247,28,65,65
244,25,70,70
247,29,63,63
246,28,65,65
247,28,65,65
243,25,70,70
246,27,66,66
246,28,65,65
247,29,63,63
247,29,63,63
247,28,65,65
248,29,63,63
247,28,65,65
248,29,63,63
247,28,65,65
247,28,65,65
247,28,65,65
248,29,63,63
247,28,66,66
247,28,66,66
244,25,70,70
246,27,66,66
247,27,66,66
247,28,65,65
246,27,67,67
247,28,65,65
246,27,67,67
244,25,70,70
243,25,70,70
246,28,65,65
246,27,66,66
246,28,65,65
246,27,66,66
247,28,65,65
247,28,65,65
244,25,70,70
246,27,66,66
247,28,65,65
246,27,67,67
243,25,70,70
247,29,63,63
246,28,65,65
243,25,70,70
246,28,65,65
243,25,70,70
243,25,70,70
245,28,65,65
245,27,66,66
246,27,66,66
246,27,66,66
247,28,65,65
248,29,63,63
247,28,65,65
247,28,65,65
248,29,63,63
