108,46,120,120
107,45,120,120
109,45,119,119
110,47,118,118
107,45,122,122
108,46,121,121
108,46,121,121
108,45,121,121
109,46,120,120
108,45,123,123
108,46,120,120
108,47,119,119
108,46,121,121
106,45,124,124
107,45,124,124
107,45,124,124
105,44,127,127
106,45,124,124
107,45,124,124
106,45,124,124
106,45,125,125
106,46,123,123
106,46,124,124
107,46,122,122
106,46,123,123
106,45,125,125
105,45,126,126
107,45,124,124
106,44,127,127
109,47,122,122
110,47,121,121
110,46,123,123
112,47,122,122
113,46,124,124
115,46,124,124
115,44,125,125
116,45,125,125
118,45,124,124
119,46,123,123
120,44,128,128
122,45,125,125
123,45,124,124
126,45,126,126
128,46,124,124
131,44,125,125
132,45,125,125
134,44,128,128
136,44,126,126
137,43,128,128
138,44,127,127
141,45,126,126
140,42,132,132
143,44,127,127
144,45,126,126
147,43,125,125
145,40,133,133
149,42,129,129
150,44,126,126
150,43,130,130
154,44,125,125
154,42,127,127
156,42,127,127
156,42,126,126
157,42,129,129
159,42,129,129
162,42,128,128
164,44,124,124
167,44,126,126
169,45,123,123
170,46,124,124
174,46,123,123
173,44,124,124
173,43,131,131
175,42,129,129
178,45,125,125
177,43,129,129
180,45,126,126
181,44,125,125
182,45,125,125
183,43,128,128
183,42,130,130
185,44,126,126
185,44,127,127
186,44,129,129
189,46,123,123
188,45,127,127
188,45,127,127
186,43,131,131
188,45,127,127
191,46,122,122
190,46,125,125
191,47,124,124
191,45,126,126
192,46,124,124
193,46,124,124
190,46,126,126
192,47,123,123
189,46,127,127
190,47,123,123
185,45,129,129
187,46,124,124
188,47,124,124
184,45,126,126
183,45,127,127
181,45,127,127
179,45,125,125
176,43,129,129
176,45,127,127
174,45,123,123
172,45,124,124
172,45,124,124
169,44,127,127
168,45,125,125
164,45,124,124
162,44,125,125
158,42,130,130
155,43,126,126
152,43,127,127
151,44,124,124
148,43,127,127
146,44,127,127
145,44,124,124
141,42,128,128
142,44,122,122
136,44,128,128
135,44,126,126
134,46,122,122
132,45,122,122
131,47,121,121
127,44,126,126
128,47,121,121
125,45,123,123
124,45,123,123
124,45,122,122
124,45,122,122
122,46,122,122
120,46,123,123
120,45,123,123
120,45,121,121
118,45,121,121
117,46,122,122
116,46,122,122
115,45,123,123
114,43,124,124
113,43,125,125
114,45,121,121
114,46,121,121
113,44,124,124
113,46,121,121
112,44,122,122
111,44,123,123
110,43,126,126
111,44,124,124
110,44,125,125
110,44,124,124
109,43,123,123
108,43,124,124
106,43,126,126
106,43,126,126
107,45,123,123
106,45,123,123
105,45,125,125
101,43,126,126
101,45,123,123
99,46,125,125
98,44,124,124
97,45,125,125
96,45,127,127
95,48,123,123
92,45,127,127
91,46,126,126
90,48,123,123
88,48,124,124
85,47,123,123
84,48,124,124
82,48,124,124
79,48,124,124
77,48,125,125
76,49,123,123
75,51,122,122
73,50,121,121
69,49,125,125
69,48,125,125
69,49,123,123
66,48,125,125
64,48,125,125
63,49,125,125
60,49,124,124
57,48,127,127
56,48,126,126
53,48,127,127
52,48,128,128
48,48,130,130
47,50,128,128
46,50,128,128
43,49,129,129
42,52,127,127
39,49,130,130
38,50,131,131
34,47,135,135
33,50,132,132
31,48,135,135
30,51,132,132
28,49,135,135
26,51,135,135
25,52,133,133
24,52,133,133
23,52,133,133
22,53,134,134
22,53,132,132
20,54,133,133
16,53,135,135
13,54,136,136
14,52,136,136
14,54,135,135
14,53,135,135
11,52,138,138
12,53,136,136
12,54,136,136
12,54,136,136
12,54,136,136
12,53,137,137
13,54,137,137
14,54,135,135
17,55,133,133
17,54,134,134
18,53,136,136
20,54,134,134
21,53,135,135
21,52,136,136
25,54,132,132
25,54,132,132
25,52,136,136
29,56,131,131
32,55,128,128
34,52,132,132
37,52,130,130
38,51,133,133
41,51,132,132
42,50,133,133
45,50,134,134
47,50,132,132
48,49,135,135
51,49,132,132
54,49,130,130
57,51,128,128
59,49,130,130
60,47,133,133
62,46,133,133
64,48,130,130
69,49,130,130
70,48,129,129
73,49,127,127
74,49,129,129
76,48,127,127
76,48,128,128
79,46,129,129
82,49,125,125
83,47,128,128
90,49,125,125
89,44,131,131
94,49,124,124
95,48,127,127
96,45,129,129
97,46,129,129
101,48,125,125
101,47,126,126
103,45,128,128
105,46,127,127
106,46,127,127
107,47,124,124
106,43,129,129
109,45,125,125
109,45,129,129
109,43,128,128
112,45,125,125
109,43,130,130
110,42,130,130
111,43,127,127
111,44,126,126
112,45,126,126
113,46,125,125
113,45,125,125
113,47,126,126
113,46,125,125
112,45,127,127
112,45,127,127
113,47,125,125
113,47,124,124
113,47,125,125
114,47,124,124
113,44,126,126
113,43,126,126
113,43,126,126
113,44,124,124
111,42,127,127
112,42,122,122
110,40,126,126
109,39,126,126
108,36,129,129
109,37,125,125
111,38,122,122
109,34,125,125
108,34,126,126
108,34,126,126
108,32,127,127
108,32,124,124
106,29,126,126
106,29,124,124
105,27,125,125
104,25,128,128
104,26,125,125
104,25,126,126
105,23,126,126
103,21,127,127
103,21,126,126
103,19,128,128
103,20,127,127
103,20,125,125
100,16,130,130
99,16,128,128
99,15,129,129
98,12,130,130
98,12,131,131
97,12,131,131
97,11,129,129
96,11,129,129
97,13,126,126
95,10,130,130
96,10,129,129
95,9,129,129
97,11,127,127
96,11,127,127
96,10,129,129
96,11,128,128
95,13,127,127
95,12,129,129
96,13,128,128
95,13,129,129
94,12,132,132
96,17,127,127
96,17,128,128
96,18,127,127
97,19,126,126
96,20,127,127
95,21,128,128
95,20,129,129
94,22,130,130
95,24,131,131
94,24,132,132
93,25,132,132
93,25,132,132
94,29,129,129
95,29,129,129
93,31,131,131
92,32,132,132
94,35,128,128
93,34,132,132
93,37,132,132
94,39,129,129
92,39,130,130
94,42,128,128
94,44,127,127
93,43,129,129
94,47,128,128
91,45,132,132
91,46,131,131
92,48,130,130
91,49,133,133
91,51,133,133
