0,0,0,0
0,0,0,0
71,97,79,51
66,98,91,49
65,102,70,52
72,86,85,61
154,75,68,99
80,94,67,60
81,85,70,68
83,88,59,64
79,87,63,66
64,74,105,105
79,107,57,72
81,112,52,64
82,108,54,66
65,88,104,84
67,98,91,78
73,99,81,71
67,76,122,95
72,69,116,95
71,76,119,85
71,75,126,87
72,72,131,91
64,69,143,94
67,71,144,87
69,69,147,87
67,72,146,89
67,70,142,92
68,72,140,94
68,72,135,93
67,70,132,93
62,70,131,87
61,67,133,91
52,66,140,92
45,66,149,89
70,100,76,69
79,91,73,78
76,93,68,78
80,100,58,67
86,105,55,61
89,105,56,62
84,85,69,83
91,72,66,104
98,61,63,116
148,85,52,84
144,80,55,96
145,85,51,89
147,85,46,87
148,88,45,81
143,87,51,77
143,81,49,83
147,81,48,82
147,82,47,80
149,85,47,81
150,87,47,80
150,92,47,79
150,95,49,77
152,94,46,82
152,92,47,84
156,97,46,78
158,88,48,87
160,82,52,89
108,85,52,57
95,101,63,67
102,107,48,59
96,108,61,53
95,99,61,67
101,109,52,52
92,110,62,58
86,105,77,69
87,108,72,69
103,88,47,77
93,96,57,72
90,107,64,55
99,94,56,74
96,103,61,54
96,103,58,51
98,86,61,73
91,96,69,56
96,94,56,59
88,98,66,58
86,99,69,59
172,86,52,72
87,105,78,61
87,105,73,62
83,104,74,65
108,68,44,67
104,71,55,68
81,99,74,62
82,100,68,59
99,71,56,69
99,57,60,82
95,55,60,98
97,57,57,105
96,59,56,110
98,70,58,90
100,72,61,85
104,71,53,84
108,64,50,91
107,70,50,93
109,64,48,100
112,63,51,94
156,93,46,70
158,88,46,79
161,85,45,81
162,87,47,80
167,87,45,82
221,59,53,58
208,55,66,51
150,86,81,56
134,77,102,68
136,67,118,85
112,69,137,98
60,54,180,120
182,98,45,68
183,90,47,78
184,89,49,77
184,90,51,74
186,91,48,70
185,98,49,58
186,97,48,62
186,96,51,72
188,98,48,67
189,99,49,72
190,99,47,74
190,96,48,77
188,93,49,78
181,90,54,78
180,85,50,83
179,79,50,85
179,77,51,81
176,81,50,68
175,79,48,83
173,79,48,87
168,81,49,84
164,82,50,85
162,81,49,84
160,82,48,85
161,79,46,87
160,80,49,75
160,81,49,81
158,77,51,88
158,77,52,86
161,81,53,81
163,80,52,82
165,82,52,85
167,85,51,83
167,84,53,84
171,83,51,85
169,84,54,86
173,88,53,76
178,89,51,75
